지점ID,매점명,주소,전화번호,위도,경도
5388,원주중앙점,강원 원주시 무실로 2 1층,070-4262-1001,37.3490673,127.9492614
5387,남양주다산지금점,"경기 남양주시 다산지금로146번길 8-7  1층 (다산동, 다산지금지구 F3-5-1)",031-567-7780,37.6002798,127.1728546
5386,파주야당점,경기 파주시 경의로 1074 1층 109호,031-945-8226,37.7131738,126.7599678
5385,안양금정skv1점,경기 안양시 동안구 엘에스로 142 c119호,,37.3742812,126.9468945
5384,개봉한진점,서울 구로구 개봉로3길 13 101호,02-2611-2371,37.4862731,126.8555154
5383,울산온산점,울산 울주군 온산읍 덕남로 71 (덕신리),052-922-3722,35.4301660,129.3078354
5382,반여강변점,부산 해운대구 선수촌로 175 (반여동),070-8790-5858,35.2084969,129.1234133
5381,안양중앙점,경기 안양시 만안구 안양로 343 110호,031-441-7738,37.4019956,126.9183322
5380,전주호성점,전북 전주시 덕진구 호성3길 22-4 (호성동1가),010-8440-5431,35.8610227,127.1501642
5379,수원오목천점,경기 수원시 권선구 매송고색로 526 (오목천동),070-4517-7547,37.2452684,126.9628724
5378,하단역점,"부산 사하구 낙동남로1423번길 3  1,2층 (하단동)",051-201-1550,35.1066786,128.9671615
5377,거제수월점,경남 거제시 수양로 477 (양정동),055-950-5880,34.8915863,128.6391200
5376,송도한라웨스턴파크점,인천 연수구 아트센터대로168번길 100 한라웨스턴파크송도 124호,032-831-4670,37.4060391,126.6289628
5375,검단사거리점,인천 서구 검단로 500 101호,070-8800-4368,37.6026261,126.6596440
5374,인천검암2지구점,인천 서구 승학로 577 1층,032-564-1707,37.5674280,126.6832754
5373,안양석수점,경기 안양시 만안구 충훈로 89 102-2호,031-360-6675,37.4075546,126.8984937
5372,홍대동교점,서울 마포구 월드컵북로 12 (동교동),02-336-3133,37.5561950,126.9206591
5371,광주용봉그린웰점,"광주 북구 서하로94번길 19  104동 106호 (용봉동, 용봉동 지에이그린웰아파트)",062-575-2705,35.1868178,126.8910588
5370,진주하대점,경남 진주시 대신로 365 (하대동),055-752-4946,35.1931676,128.1163345
5369,창원사림프라자점,경남 창원시 의창구 사림로 47 112호,,35.2474663,128.6779374
5368,송도글로벌캠퍼스점,"인천 연수구 송도문화로28번길 28  203동 123호 (송도동, 송도글로벌캠퍼스푸르지오)",032-813-3335,37.3766923,126.6536904
5367,인천심곡점,인천 서구 심곡로 44-1 102호,070-7776-4229,37.5419991,126.6747909
5366,서귀포신시가지점,제주특별자치도 서귀포시 중산간동로 8380,070-4548-1904,33.2613162,126.5215837
5365,기장교리점,부산 기장군 기장읍 차성동로 171 1층,051-723-3365,35.2532560,129.2170273
5364,화성봉담메트로점,경기 화성시 봉담읍 상리중심상가길 30 103호,,37.2265814,126.9451227
5363,부천고강시장점,경기 부천시 역곡로481번길 15 1층,,37.5277912,126.8152654
5362,서산호수공원점,충남 서산시 호수공원3로 52 1층,041-666-0875,36.7737648,126.4508362
5361,대전판암점,대전 동구 옥천로 183 판암퍼스트타워 109호,070-7543-1606,36.3179242,127.4602549
5360,광주동림빛고을점,광주 서구 동천로 13 101호,062-512-1524,35.1699552,126.8600510
5359,원주행구점,강원 원주시 영랑길 2 (행구동),033-744-1334,37.3414184,127.9712715
5358,안산일동점,경기 안산시 상록구 안산대학로 108 1층,031-409-8349,37.3096858,126.8699067
5357,일산중산마을점,경기 고양시 일산동구 탄중로 321 103호,070-7545-3383,37.6935000,126.7808484
5356,영등포시장역점,"서울 영등포구 국회대로50길 20 (영등포동7가, 포레나 영등포 센트럴)",,37.5237284,126.9054672
5355,안산시청점,경기 안산시 단원구 고잔로 55 108호,031-362-5195,37.3195127,126.8323489
5354,금곡점,부산 북구 효열로 211 107호,070-4045-3947,35.2631737,129.0188034
5353,마산구암삼성점,경남 창원시 마산회원구 합성동7길 46,055-294-3398,35.2423012,128.5900780
5352,목포평화광장점,전남 목포시 원형로 20 (상동),070-7537-2120,34.7974055,126.4316232
5351,창원명서점,경남 창원시 의창구 도계로 135 두산위브아파트상가 105동 2호,,35.2528452,128.6443373
5350,장전역점,부산 금정구 중앙대로1719번길 10 1층,,35.2379403,129.0916496
5349,창원성원중앙상가점,경남 창원시 성산구 원이대로 774 제목욕탕상가동 1층 113호,,35.2162542,128.6925255
5347,포항구룡포점,경북 포항시 남구 구룡포읍 호미로 187-6 (구룡포리),,35.9885832,129.5523443
5344,구리장자못점,경기 구리시 장자대로86번길 14-10 (수택동),031-552-5545,37.5871390,127.1394329
5343,상계백병원점,서울 노원구 동일로 1350 101호,02-952-1656,37.6492333,127.0624191
5341,강동구청점,서울 강동구 천호옛길 14 103호,010-9916-0811,37.5307182,127.1214464
5340,일산웨스턴돔점,"경기 고양시 일산동구 정발산로 24 (장항동, 웨스턴돔1)",031-904-6497,37.6557939,126.7721369
5339,광주첨단2지구점,"광주 북구 첨단연신로133번길 3  218동 1층 102호 (신용동, 호반베르디움)",062-571-1436,35.2098263,126.8639275
5338,기장대청점,부산 기장군 기장읍 대청로 20 (대라리),051-723-4050,35.2377802,129.2122885
5337,목포상동점,전남 목포시 옥암로 114 (옥암동),061-285-6072,34.8091922,126.4257021
5336,개포동점,서울 강남구 개포로 504 107호,02-451-9503,37.4890546,127.0671869
5335,충남논산중앙점,충남 논산시 중앙로 255 (내동),041-733-3805,36.1898965,127.0990133
5334,대전반석점,대전 유성구 반석로 14 103호,042-822-9946,36.3919203,127.3129449
5333,남동루체스타점,인천 남동구 남동대로 353 105호,010-3136-4223,37.4152599,126.7048395
5332,광주신가점,광주 광산구 수등로258번길 16 (신가동),062-951-7500,35.1836157,126.8368975
5331,포항세명기독병원점,경북 포항시 남구 상공로 132 (대도동),054-612-2292,36.0189950,129.3618983
5330,장안점,부산 기장군 장안읍 해맞이로 428 1층,051-914-4009,35.3292808,129.2824881
5329,노원공릉점,서울 노원구 동일로197길 21 1층,02-2088-4780,37.6284120,127.0702522
5328,남양주별내중앙점,경기 남양주시 별내5로5번길 14 (별내동),031-510-7119,37.6506000,127.1128982
5314,오산시청점,경기 오산시 성호대로 115 104호,031-373-6507,37.1490000,127.0742196
5311,대구감삼역점,"대구 달서구 달구벌대로 1666 (두류동, 감삼스퀘어)",053-657-0817,35.8540762,128.5484827
5310,광주첨단신동아점,"광주 광산구 첨단중앙로181번길 88-22  108, 109호 (월계동, 신동아아파트)",062-971-1107,35.2211487,126.8324162
5309,제주이도점,제주특별자치도 제주시 구남동6길 6 2008-4,064-723-4691,33.4887112,126.5383485
5308,목포옥암점,전남 목포시 삼향천로 20 (옥암동),061-285-4215,34.8036296,126.4350314
5307,판교백현점,경기 성남시 분당구 동판교로 59 105호,031-8016-9144,37.3883538,127.1150580
5306,서판교점,경기 성남시 분당구 운중로 128 104호,070-8866-0791,37.3913252,127.0773452
5304,임학DS점,인천 계양구 계양산로 193 (임학동),070-4142-2004,37.5476749,126.7373092
5303,쌍문역점,서울 도봉구 도봉로 488 (창동),02-904-3339,37.6489936,127.0352813
5302,일산하이파크시티점,경기 고양시 일산서구 하이파크2로 40 104호,,37.6990688,126.7535604
5301,수원정자점,경기 수원시 장안구 대평로 72 2호,031-8031-9955,37.2948069,126.9939490
5300,사하점,부산 사하구 낙동대로 280 302동 B213호,051-201-9988,35.1001154,128.9842553
5298,화곡남부시장점,서울 강서구 곰달래로53길 41 108호,02-3664-3939,37.5335151,126.8587913
5297,금사TV점,"부산 금정구 개좌로 87 (금사동, 부산금사공단우편취급국)",051-912-5858,35.2207901,129.1129895
5296,명동이화점,서울 중구 삼일대로 299 지하1층 B호,,37.5615970,126.9885794
5295,울산언양점,울산 울주군 언양읍 헌양길 62,,35.5652009,129.1237782
5294,인천당하DS점,인천 서구 청마로 92 416동 201호,070-4110-2003,37.5862225,126.6732343
5293,부평제이타워점,인천 부평구 부평대로 337 부평제이타워3차 104호,032-274-1500,37.5216620,126.7212110
5292,성남수진역점,경기 성남시 중원구 원터로 114 (성남동),,37.4368911,127.1420174
5291,금천롯데캐슬점,서울 금천구 벚꽃로 40 113동 1층 115호,070-8741-6383,37.4599082,126.8939352
5290,개봉시장점,서울 구로구 개봉로17길 10 (개봉동),02-6092-2007,37.4917558,126.8553116
5216,홍성로데오점,충남 홍성군 홍성읍 아문길29번길 72 (오관리),041-634-1118,36.6010514,126.6650986
5215,남양주2청사점,경기 남양주시 경춘로476번길 22 (다산동),031-567-7308,37.6092466,127.1675001
5214,일산가로수길,경기 고양시 일산서구 주엽로 80 에이동 1층 124호,031-929-5304,37.6660671,126.7564181
5213,목포연산백련점,전남 목포시 연산백련로1번길 112-3  1층 (연산동),061-278-7710,34.8197202,126.3908705
5212,만덕동원점,"부산 북구 덕천로234번길 13  8동 106호 (만덕동, 동원아파트)",051-341-4461,35.2099417,129.0294666
5211,김포걸포점,경기 김포시 걸포2로 83 1층 117호,031-988-2055,37.6331164,126.7010504
5210,시청역점,부산 연제구 연제로 30 B동 106호,,35.1792657,129.0769594
5209,수원역점,경기 수원시 팔달구 덕영대로 929 (매산로1가),031-258-4800,37.2656818,127.0015396
5208,중앙대점,서울 동작구 흑석로 109 (흑석동),02-825-1210,37.5083049,126.9611050
5207,오이도빨강등대점,경기 시흥시 오이도로 179 (정왕동),031-8042-5777,37.3449986,126.6878311
5206,마산진동점,경남 창원시 마산합포구 진동면 삼진의거대로 618 104호,070-4191-4696,35.1144204,128.4858991
5205,김해삼정점,경남 김해시 활천로36번길 45,055-312-1255,35.2331205,128.8977002
5204,양산신기점,경남 양산시 신기서길 31 103호,055-365-2434,35.3526924,129.0411540
5203,울산화정점,울산 동구 대학길 59 (화정동),052-700-7373,35.4989322,129.4211842
5202,가좌시장점,"인천 서구 장고개로337번길 18-3  102호 (가좌동, 영프라자)",070-8880-3115,37.4931372,126.6844297
4495,여의도교보증권점,서울 영등포구 의사당대로 97 지하1층 5호,070-4048-7714,37.5225179,126.9245977
4494,울산천상점,울산 울주군 범서읍 천상중앙길 87 104동 101호,052-232-5252,35.5626657,129.2270428
4493,청주동남지구점,"충북 청주시 상당구 중고개로141번길 11-17  지음프라자 104호,105호 (용암동)",070-7808-7874,36.6163424,127.5179434
4492,까치산시장점,서울 강서구 강서로16길 27 (화곡동),,37.5331477,126.8478098
4491,하단강변점,부산 사하구 하신번영로 251 101호,070-7661-7516,35.1035773,128.9582151
4486,울진북면점,경북 울진군 북면 울진북로 2124,070-4101-4303,37.1058956,129.3737241
4483,남양주진접점,경기 남양주시 진접읍 해밀예당1로 50-70 주건축물제1동 103호,031-575-9385,37.7118901,127.1871934
4482,익산부송점,전북 익산시 부송1로 69 (부송동),070-4366-0192,35.9580150,126.9898899
4481,서산석림점,"충남 서산시 석림1로 68 (석림동, 청운타워)",010-7531-2436,36.7699482,126.4630391
4480,자양신양초교점,서울 광진구 뚝섬로 533,02-452-9289,37.5351656,127.0695270
4479,나주빛가람그린로점,전남 나주시 그린로 195 진흥빌딩 104호,061-333-9377,35.0097265,126.7877681
4478,울산테크노산단점,"울산 남구 테크노산업로82번길 52  501동 1층 118호 (두왕동, 대공원 호반베르디움 2차)",070-8779-5377,35.5165356,129.2950031
4477,중구저동점,서울 중구 수표로 32-1 (저동2가),02-2276-1151,37.5640029,126.9903315
4476,용인백현마을점,경기 용인시 기흥구 동백중앙로 358-19 101호,031-282-7171,37.2815742,127.1608964
4475,미사호반써밋점,경기 하남시 미사강변한강로 270-1 201동 1-204호,,37.5643524,127.1962171
4474,강서힐스테이트점,서울 강서구 우현로 16 102호,02-2604-3163,37.5473018,126.8438236
4473,나주혁신점,전남 나주시 상야1길 21 B동 비 112-1호,,35.0225784,126.7878845
4472,양산가촌리점,경남 양산시 물금읍 가촌서로 14 (가촌리),,35.3191440,128.9898373
4471,진주혁신사들로점,경남 진주시 사들로156번길 5 101호 (충무공동),055-920-4222,35.1817503,128.1497539
4470,진해풍호점,경남 창원시 진해구 풍호로 43 102호,0507-1473-7373,35.1400477,128.7060998
4467,포천송우리점,경기 포천시 소흘읍 송우로 61 101호,031-544-9611,37.8290849,127.1420989
4463,제주하귀점,제주특별자치도 제주시 애월읍 하귀9길 1 (하귀1리),070-8900-8250,33.4867393,126.4149693
4462,주안시민공원점,인천 미추홀구 미추홀대로 688 (주안동),032-433-5570,37.4587645,126.6804992
4461,순천신대점,전남 순천시 해룡면 향매로 105 (신대리),061-725-7005,34.9333739,127.5509750
4460,금련산점,부산 수영구 수영로 465 (남천동),051-622-0504,35.1475113,129.1100900
4459,안산고잔동점,경기 안산시 단원구 광덕동로 55 105호,031-401-1523,37.3093883,126.8323038
4458,개봉푸르지오,서울 구로구 고척로 123,,37.5021710,126.8476637
4457,개봉푸르지오,서울 구로구 고척로 123,02-2684-3292,37.5021710,126.8476637
4456,우장산역점,서울 강서구 강서로 261 (내발산동),,37.5491930,126.8359638
4455,금촌로터리점,경기 파주시 후곡로 2 (금촌동),070-8800-5252,37.7574032,126.7731773
4454,계산DS점,인천 계양구 경명대로 1130 (계산동),,37.5428371,126.7325184
4453,동대문쇼핑몰점,서울 중구 퇴계로73가길 46 (신당동),02-2234-8777,37.5670877,127.0136459
4451,남구청점,부산 남구 못골로12번길 35  101호 (대연동),051-632-3321,35.1355082,129.0857478
4450,수원아주대점,경기 수원시 팔달구 아주로 49 (우만동),031-212-2226,37.2792433,127.0435060
4449,원주혁신중흥점,강원 원주시 배울로 27 (반곡동),033-742-2299,37.3201926,127.9751384
4448,일산백마점,경기 고양시 일산동구 일산로 227 (마두동),031-932-9593,37.6563560,126.7885513
4447,경주황오점,경북 경주시 계림로 110-1 (황오동),054-620-8003,35.8440346,129.2138095
4446,가락호계로점,부산 강서구 호계로 8,051-832-5420,35.1963267,128.9006922
4445,광주쌍촌호반점,광주 서구 상일로 52-1 (쌍촌동),062-383-2887,35.1602121,126.8634196
4444,광주운암벽산점,광주 북구 대자로 64-1 (운암동),062-524-5244,35.1732011,126.8794298
4441,안양인덕원점,경기 안양시 동안구 관악대로 474 (관양동),031-423-6811,37.4028068,126.9749210
4438,이수총신대점,서울 동작구 동작대로27길 16-7 (사당동),02-592-5945,37.4878921,126.9810100
4437,영종하늘달빛점,인천 중구 하늘달빛로 70 (중산동),032-746-8898,37.4858296,126.5595464
4436,송도더테라스점,인천 연수구 센트럴로 415 S동 153호,070-8887-8777,37.4105318,126.6269232
4435,진해충장로점,경남 창원시 진해구 충장로 132 (충무동),070-7358-8892,35.1518596,128.6664542
4434,서귀포성산점,제주특별자치도 서귀포시 성산읍 일주동로 4229 (고성리),010-2118-9949,33.4509289,126.9121911
4433,시흥물왕점,경기 시흥시 목감남서로 9-19 (조남동),031-414-0771,37.3777687,126.8526946
4432,분당서현점,경기 성남시 분당구 서현로 192 108호,031-707-3088,37.3877936,127.1244293
4431,김포장기점,경기 김포시 김포한강4로 117 108호,070-4066-5123,37.6441798,126.6679920
4430,안산그랑시티점,경기 안산시 상록구 해양5로 11 그랑시티자이2차 그린생활시설 136호,031-8042-3380,37.2804372,126.8330686
4429,창원봉곡시장점,"경남 창원시 의창구 창이대로309번길 11  102호 (봉곡동, 쌍둥이상가)",070-7724-6667,35.2471281,128.6707809
4428,시흥목감점,"경기 시흥시 목감우회로 45 (목감동, 한울플러스)",070-4795-3501,37.3820348,126.8609132
4427,인천간석점,인천 남동구 경인로 520 지하1층 B06호,032-422-5353,37.4607770,126.6970709
4426,인하헤리움점,"인천 미추홀구 용정공원로83번길 49  111호 (용현동, 인하대역 헤리움 메트로 타워)",032-888-4670,37.4476062,126.6485366
4425,망원역점,서울 마포구 월드컵로 84 (서교동),02-332-1259,37.5564149,126.9100681
4021,노원역점,서울 노원구 동일로 1426 108호,02-933-5955,37.6559890,127.0605617
4020,양산양주로점,경남 양산시 양주로 38 103호,055-364-7790,35.3314453,129.0274715
4019,구남역점,부산 북구 백양대로1015번길 8 (구포동),051-914-4108,35.1967676,128.9941743
4018,양산반도유보라점,경남 양산시 물금읍 범어로 57 101호,055-363-7539,35.3298359,129.0149903
4017,순천용당점,전남 순천시 용당삼산로 11 순천에스병원 102호,070-7770-0890,34.9728684,127.4898463
4016,송도파크자이DS점,"인천 연수구 능허대로289번길 17  105,106호 (동춘동, 원효빌딩)",070-4201-2004,37.4120431,126.6564002
4015,계양구청점,인천 계양구 계양문화로 96 101호,070-7537-1998,37.5392561,126.7372213
4014,송도타임스페이스점,"인천 연수구 하모니로 158 (송도동, 송도타임스페이스)",032-833-5325,37.3832893,126.6422608
4013,포항우현점,경북 포항시 북구 아치로 7 (우현동),054-252-0325,36.0503805,129.3611468
4012,가천대학점,경기 성남시 수정구 성남대로 1330 110호,031-758-8999,37.4483724,127.1271021
4011,남양주평내점,"경기 남양주시 평내로29번길 49  105호 (평내동, 평내엠투프라자)",031-559-9900,37.6458624,127.2356564
4010,신방화역점,서울 강서구 마곡중앙5로 81 104호,02-2661-291,37.5671210,126.8185936
4009,화곡중앙시장점,서울 강서구 가로공원로76길 53 (화곡동),02-2696-0510,37.5347782,126.8380020
4008,강릉교동점,강원 강릉시 솔올로 38 101호,033-642-9888,37.7652341,128.8783556
4007,김해부원점,경남 김해시 가락로 7 (부원동),055-312-1686,35.2271183,128.8824599
4006,밀양삼문점,경남 밀양시 중앙로 257,055-351-3080,35.4862052,128.7562019
4005,인천나은병원점,"인천 서구 원적로47번길 6 103동 상가 116호, 126호",,37.4918567,126.6792276
4004,광주수완초등학교점,"광주 광산구 장덕로137번길 17  상가동 1층 101호 (수완동, 수완진아리채2차아파트)",062-955-1125,35.1973260,126.8231277
4003,광명U플래닛데시앙점,경기 광명시 양지로 11 A-1동 A143호,02-899-2671,37.4181473,126.8817995
4002,평택서정점,경기 평택시 서정역로 29 (서정동),031-667-2266,37.0568074,127.0555921
4001,장안래미안점,서울 동대문구 장한로28길 48 로얄상가 1층 101호,070-7537-0066,37.5726647,127.0746037
3997,문탠로드점,부산 해운대구 청사포로 27 1층 108호,070-4288-7778,35.1663987,129.1857891
3996,신당역점,"서울 중구 퇴계로80길 1 101,102호",,37.5652765,127.0179917
3995,성남수진푸르지오점,경기 성남시 중원구 광명로 89 112호,070-7757-7122,37.4350666,127.1383915
3992,청라센트럴프라자점,"인천 서구 중봉대로 588 (청라동, 청라센트럴프라자)",070-7797-0770,37.5321086,126.6502646
3991,남양주도농점,경기 남양주시 미금로 52 1층,031-552-2270,37.6095052,127.1521099
3990,화곡본동시장점,서울 강서구 까치산로 29,070-7807-1253,37.5425096,126.8434992
3989,내발산점,서울 강서구 강서로48길 9 (내발산동),070-7537-0020,37.5527234,126.8369989
3988,광주연제점,광주 북구 양일1로 25 106호,062-574-2445,35.1958802,126.8702354
3987,인천만수점,인천 남동구 하촌로 35 (만수동),032-225-0097,37.4511945,126.7319963
3986,인천시청점,인천 남동구 구월남로 116 (구월동),032-432-7022,37.4530124,126.7022232
3985,용인수지구청점,경기 용인시 수지구 수지로296번길 51-5 지하1층,,37.3217184,127.0944580
3984,문현이안점,부산 남구 전포대로 16 지하2층 207호,051-645-0101,35.1382186,129.0685232
3983,창원반지점,경남 창원시 성산구 원이대로393번길 13-1  102호 (반지동),055-276-2074,35.2388976,128.6623232
3982,울산서동점,울산 중구 동천서로 56 107호,052-281-5710,35.5838478,129.3447183
3981,인천서구청점,인천 서구 서곶로315번길 13 (심곡동),032-567-2670,37.5456327,126.6752588
3980,홍성내포점,충남 홍성군 홍북읍 청사로 36 107호,041-631-5577,36.6481134,126.6746869
3979,천안불당대원점,충남 천안시 서북구 불당13길 2 104호,041-417-3085,36.8045684,127.1155819
3977,김포풍무점,경기 김포시 풍무로 73 퍼플오션프라자 111호,031-985-2229,37.6021001,126.7211585
3976,오산대역점,경기 오산시 내삼미로79번길 12  109호 (수청동),031-373-4468,37.1694843,127.0649475
3974,창원용호롯데상가점,경남 창원시 성산구 용지로 233 롯데유치원동 1층 102호,055-266-3353,35.234105876998385,128.6854857422553
3973,신평마켓점,부산 사하구 다대로 138 (신평동),051-201-1776,35.0903049,128.9775596
3972,울산태화하나로점,울산 중구 태화로 186 B동 1층,070-7547-2647,35.5518951,129.2960752
3970,천안신방점,"충남 천안시 동남구 서부대로 278 (신방동, 학산TWIN빌딩)",041-414-7722,36.7930538,127.1294288
3969,창원안민점,경남 창원시 성산구 안민안길21번길 5  세평빌딩 101호 (안민동),070-8260-2234,35.1870194,128.6911817
3966,울산옥동점,울산 남구 문수로327번길 4 (옥동),052-269-0005,35.5355740,129.2894328
3965,광주광천점,광주 서구 무진대로 919 106호,062-400-0707,35.1623649,126.8805741
3964,광주내방점,광주 서구 화운로199번길 26,062-382-2201,35.1569540,126.8740709
3962,나주일등점,전남 나주시 영산포로 139 주1동 좌측,061-331-1323,34.9946539,126.7068639
3961,마산내서감천점,경남 창원시 마산회원구 내서읍 광려로 24 103호,055-231-2344,35.2249047,128.5028803
3960,마산합성롯데캐슬점,경남 창원시 마산회원구 합성북16길 197 제상가동 107호,055-607-9929,35.2460422,128.5873567
3959,수원금곡폴리프라자점,경기 수원시 권선구 금곡로102번길 30  108호 (금곡동),070-4413-6160,37.2728048,126.9411406
3958,동탄카림3차점,경기 화성시 동탄순환대로12길 85 3655동 지1층 B130호,,37.1673054,127.1291677
3957,청라중앙DS점,"인천 서구 청라커낼로260번길 11 (청라동, 진성프라자)",032-561-2006,37.5320870,126.6457125
3956,인천검암점,인천 서구 승학로 488 한영빌딩 104호,032-710-5884,37.5649887,126.6740321
3955,용인보정점,"경기 용인시 기흥구 죽전로 39 (보정동, 에스제이타워)",031-276-9593,37.3207161,127.1131676
3954,거제아주점,경남 거제시 아주1로2길 41 (아주동),055-682-1777,34.8666536,128.6878427
3953,당감삼익점,부산 부산진구 당감로 21-1 (당감동),051-893-0788,35.1636207,129.0394482
3952,시흥센트럴푸르지오점,"경기 시흥시 수인로3312번길 16  T135호 (대야동, 시흥 센트럴 푸르지오)",010-8985-7630,37.4405568,126.7895433
3951,광교에듀타운점,"경기 수원시 영통구 에듀타운로 23 (이의동, 광교프라자)",031-8001-2020,37.2847969,127.0520496
3950,삼성대치점,"서울 강남구 영동대로85길 20 (대치동, 대치3차아이파크 오피스텔)",070-4304-1202,37.5070284,127.0616837
3949,마산교방롯데캐슬점,경남 창원시 마산합포구 노산서18길 80 (교방동),055-246-1233,35.2153821,128.5649627
3948,마산회원이편한점,경남 창원시 마산회원구 회원남로 65 219동 110호,055-244-1470,35.2209849,128.5699415
3947,마산합포로점,"경남 창원시 마산합포구 합포로 164 (산호동, 경남전문서적)",055-713-9919,35.2120305,128.5858331
3946,대구율하점,대구 동구 안심로22길 6 (율하동),,35.8667467,128.6961438
3945,화성병점점,경기 화성시 병점2로 23,031-234-4555,37.2062138,127.0393873
3944,부평동수로점,인천 부평구 동수로 127 (부개동),032-505-3672,37.4850804,126.7328235
3943,수원화서시장점,경기 수원시 팔달구 동말로 72 나동 1층 40호,,37.2785721,127.0020936
3942,정훈단지점,서울 금천구 독산로 200 (독산동),02-806-6553,37.4648356,126.9028810
3941,동탄호수공원점,경기 화성시 동탄대로 181 B-B3층 CB323호,070-8877-0815,37.1713447,127.1048679
3940,진주충무공점,경남 진주시 범골로54번길 7 주신빌딩 1층 102호,055-761-2258,35.1692810,128.1315347
3939,영종하늘도시점,인천 중구 자연대로 47 대지스타타워2 1층 104호,032-752-5580,37.4887512,126.5589819
3938,경주석장점,경북 경주시 석장길 47-10 (석장동),010-8783-1972,35.8608133,129.1910735
3937,남동푸르지오시티점,"인천 남동구 남동서로236번길 30  1층 113호 (논현동, 논현2차푸르지오시티)",032-212-6810,37.4095900,126.6951245
3934,남양주호평점,"경기 남양주시 늘을2로 26 (호평동, 메인시네마타워)",031-595-9001,37.6550783,127.2441115
3933,의정부센트럴타워점,"경기 의정부시 시민로 80 (의정부동, 센트럴타워)",031-836-0551,37.7381114,127.0438700
3932,울산전하점,울산 동구 진성14길 96 (전하동),,35.5098139,129.4260532
3931,광명소하점,경기 광명시 소하로 86 제일프라자 103호,070-4797-7687,37.4472869,126.8833960
3930,인천신현점,인천 서구 가정로 372 (가정동),032-572-9271,37.5181481,126.6732312
3929,개금시장점,부산 부산진구 냉정로 229 (개금동),051-898-1544,35.1511480,129.0248995
3928,구로깔깔거리점,서울 구로구 디지털로32길 87,02-852-2468,37.4832604,126.9001203
3927,낙성대점,서울 관악구 남부순환로248길 9 (봉천동),,37.4755421,126.9657457
3863,인천논현점,인천 남동구 청능대로 581 101호,032-422-8788,37.4012832,126.7235904
3858,인천동암점,인천 부평구 배곶로 55 (십정동),070-8780-3144,37.4729938,126.6963514
3857,일산서정마을점,경기 고양시 덕양구 서정마을1로 4-13 104호,031-938-3252,37.6187144,126.8458072
3856,수원영통아이파크점,"경기 수원시 영통구 반달로35번길 30  103호 (영통동, 영통역 아이파크)",031-302-7022,37.2517809,127.0774605
3855,시흥배곧도서관점,"경기 시흥시 배곧4로 95 (배곧동, 지음프라자)",031-433-4595,37.3742459,126.7339763
3854,명지이편한법원점,부산 강서구 명지국제2로 80 비주거시설동 1층 49호,051-291-7776,35.0985915,128.9093061
3853,부천옥길점,경기 부천시 범안로 227 103호,070-7657-0002,37.4621557,126.8127211
3852,발산점,"서울 강서구 강서로 360 (내발산동, 솔레드림)",070-7624-5312,37.5576973,126.8384047
3851,광주백운점,"광주 남구 백운로 60 (백운동, 황가네꼼장군)",062-672-8535,35.1385038,126.9063042
3850,인천마전점,인천 서구 완정로 57-1 우림프라자 101호,070-8882-7626,37.5967985,126.6679658
3849,인천갈산점,인천 부평구 주부토로 223 104호,032-505-3632,37.5151542,126.7258377
3848,인천향촌점,인천 남동구 만수서로 60 105호,032-465-0997,37.4614784,126.7326831
3847,양산대동점,경남 양산시 양주로 156 123동 127호,055-388-0864,35.3395830,129.0325655
3830,광주월곡점,광주 광산구 사암로 277 (월곡동),,35.1692290,126.8088079
3829,창원소계점,"경남 창원시 의창구 소계로 83-6 비동 1층 31, 32호",055-253-3463,35.2567588,128.5989656
3824,용인유림점,"경기 용인시 처인구 백옥대로1380번길 5-18 101호, 102호",,37.2590259,127.2135286
3823,위례지웰타워점,경기 하남시 위례대로 220 상가동 104호,,37.4816044,127.1489327
3822,광안자이점,"부산 수영구 호암로29번길 50  상가 303동 104호 (광안동, 광안자이)",070-8244-6188,35.1545631,129.1092157
3821,해남중앙점,전남 해남군 해남읍 중앙1로 123,061-536-8817,34.5715035,126.6004127
3820,목포남악점,전남 무안군 삼향읍 남악5로22번길 17  101호 (남악리),061-283-3550,34.8076963,126.4725921
3819,원주반곡점,"강원 원주시 늘품로 187-58 (단구동, 현대아카데미프라자)",033-744-1333,37.3373337,127.9641115
3818,안산한대점,경기 안산시 상록구 광덕1로 376 111호,,37.3079074,126.8514869
3817,창원서상메트로점,경남 창원시 의창구 평산로207번길 4 (서상동),055-253-8332,35.2601806,128.6258792
3816,인천운서역점,"인천 중구 영종대로162번길 26  112호 (운서동, 삼성홈큐브)",070-7755-8900,37.4919708,126.4950714
3815,광주운남삼성점,"광주 광산구 임방울대로 138 102,108-2호",062-710-2070,35.1734193,126.8180147
3814,광주본촌점,광주 북구 양산택지로 74 (본촌동),062-571-5712,35.2125632,126.8815981
3812,염창중앙점,서울 양천구 공항대로 624 (목동),02-2062-8520,37.5466522,126.8741218
3811,중앙동40계단점,부산 중구 해관로 58 (중앙동4가),,35.1040773,129.0357431
3810,동래롯데점,부산 동래구 중앙대로1367번길 25 (온천동),051-555-8960,35.2095680,129.0764903
3809,분당효자촌점,"경기 성남시 분당구 분당로263번길 39  101호 (서현동, 레이디파크빌딩)",031-701-7629,37.3720189,127.1401770
3808,광주운남점,광주 광산구 목련로153번길 63 (운남동),062-954-8300,35.1749327,126.8144337
3807,함안가야점,경남 함안군 가야읍 가야로 36-1 (말산리),055-585-7009,35.2772764,128.4050934
